Designator,Mid X,Mid Y,Layer,Rotation
C204,96.56718799999999mm,52.876268mm,Top,90.0
C205,95.467188mm,52.876268mm,Top,90.0
C206,94.367188mm,52.876268mm,Top,90.0
C207,93.26718799999999mm,52.876268mm,Top,90.0
D200,90.94218799999999mm,56.826268mm,Top,90.0
D201,95.242188mm,56.826268mm,Top,90.0
D202,99.542188mm,56.826268mm,Top,90.0
D203,108.14218799999999mm,56.826268mm,Top,90.0
D204,103.842188mm,56.826268mm,Top,90.0
R200,91.342188mm,59.826268mm,Top,180.0
R201,95.217188mm,59.826268mm,Top,180.0
R202,99.467188mm,59.826268mm,Top,180.0
R203,107.39218799999999mm,59.826268mm,Top,180.0
R204,103.342188mm,59.826268mm,Top,180.0
R206,91.417188mm,63.326268mm,Top,180.0
R207,95.217188mm,63.326268mm,Top,180.0
R208,99.492188mm,63.326268mm,Top,180.0
R209,107.01718799999999mm,63.326268mm,Top,180.0
R210,103.31718799999999mm,63.326268mm,Top,180.0
C302,27.65mm,29.674999999999997mm,Top,90.0
C301,40.825mm,47.3mm,Top,180.0
R316,29.025mm,27.450000000000003mm,Top,0.0
R314,30.475mm,38.3mm,Top,270.0
R312,32.175mm,27.450000000000003mm,Top,0.0
R311,31.65mm,38.3mm,Top,270.0
R315,35.45mm,59.325mm,Top,270.0
Q314,36.5mm,61.605000000000004mm,Top,90.0
D305,37.975mm,38.095mm,Top,270.0
R313,38.825mm,61.65mm,Top,90.0
Q313,37.879999999999995mm,59.0mm,Top,0.0
F300,35.4mm,66.65mm,Top,90.0
D304,38.879999999999995mm,64.225mm,Top,0.0
R309,27.775mm,38.425mm,Top,90.0
R310,29.05mm,38.425mm,Top,90.0
R306,53.2mm,36.585mm,Top,270.0
C300,27.625mm,32.35mm,Top,90.0
U303,30.7499mm,66.41mm,Top,90.0
U300,31.1999mm,60.86mm,Top,90.0
U304,49.175mm,30.36mm,Top,0.0
U302,30.8mm,31.935000000000002mm,Top,180.0
U301,38.65mm,30.310000000000002mm,Top,0.0
R302,50.375mm,57.735mm,Top,180.0
Q303,50.675mm,60.105000000000004mm,Top,270.0
D300,45.975mm,59.635mm,Top,90.0
R308,27.7mm,34.975mm,Top,90.0
R307,32.25mm,36.2mm,Top,0.0
R305,47.875mm,48.41mm,Top,270.0
R304,33.725mm,48.535mm,Top,270.0
R303,41.375mm,61.135mm,Top,0.0
R301,42.375mm,67.885mm,Top,0.0
R300,42.35mm,66.46mm,Top,0.0
Q310,51.4mm,52.81mm,Top,90.0
Q309,44.35mm,52.81mm,Top,90.0
Q308,51.2mm,44.21mm,Top,270.0
Q307,44.25mm,44.21mm,Top,270.0
Q306,30.35mm,44.21mm,Top,270.0
Q305,30.35mm,52.81mm,Top,90.0
Q311,37.3mm,52.81mm,Top,90.0
Q312,37.3mm,44.21mm,Top,270.0
Q304,41.35mm,58.89mm,Top,90.0
Q302,45.475mm,67.205mm,Top,270.0
Q301,48.925mm,67.205mm,Top,270.0
Q300,52.475mm,67.205mm,Top,270.0
D301,48.05mm,59.635mm,Top,90.0
D302,53.425mm,59.735mm,Top,90.0
D303,43.975mm,59.635mm,Top,90.0
C308,40.15mm,67.435mm,Top,90.0
C307,38.325mm,67.46mm,Top,90.0
C306,41.5mm,63.835mm,Top,270.0
C305,43.25mm,63.835mm,Top,270.0
C304,45.0mm,63.835mm,Top,270.0
C313,46.75mm,63.835mm,Top,270.0
C312,48.5mm,63.835mm,Top,270.0
C311,50.25mm,63.835mm,Top,270.0
C310,52.0mm,63.835mm,Top,270.0
C309,53.75mm,63.835mm,Top,270.0
R430,59.925005000000006mm,20.400002999999998mm,Top,180.0
C431,67.575005mm,16.950003mm,Top,0.0
C430,63.875005mm,16.950003mm,Top,180.0
U430,65.19500500000001mm,20.200003mm,Top,90.0
D430,59.925005000000006mm,17.980003mm,Top,90.0
P480,82.467182mm,17.526263999999998mm,Top,180.0
U480,74.142182mm,14.831264mm,Top,90.0
R480,73.417182mm,21.401263999999998mm,Top,180.0
D480,73.892182mm,18.701264mm,Top,0.0
C482,74.042182mm,17.176263999999996mm,Top,0.0
C481,73.39218199999999mm,20.226263999999997mm,Top,0.0
C480,75.317182mm,20.751264mm,Top,90.0
U471,91.699998mm,74.17500000000001mm,Top,90.0
R474,93.299998mm,77.9mm,Top,90.0
R473,93.499998mm,80.45mm,Top,90.0
R472,91.649998mm,80.275mm,Top,180.0
C474,91.299998mm,79.15mm,Top,0.0
C473,91.774998mm,76.65mm,Top,0.0
C472,91.299998mm,78.0mm,Top,180.0
U470,91.824998mm,85.19000000000001mm,Top,90.0
R471,91.649998mm,87.72500000000001mm,Top,0.0
R470,91.649998mm,82.67500000000001mm,Top,0.0
C471,91.499998mm,89.275mm,Top,0.0
C470,91.374998mm,81.42500000000001mm,Top,180.0
D411,108.954999mm,95.399999mm,Top,0.0
C413,105.324999mm,96.224999mm,Top,180.0
C412,100.574999mm,99.94999899999999mm,Top,270.0
U410,105.099999mm,98.709999mm,Top,270.0
D416,111.124999mm,101.82499899999999mm,Top,180.0
D418,108.249999mm,90.549999mm,Top,180.0
D414,100.14999900000001mm,96.924999mm,Top,180.0
R413,102.89999900000001mm,94.424999mm,Top,0.0
C411,98.049999mm,96.01499899999999mm,Top,90.0
F410,107.874999mm,100.374999mm,Top,90.0
D413,112.374999mm,99.024999mm,Top,270.0
R410,105.52499900000001mm,94.374999mm,Top,0.0
D412,110.172499mm,98.597499mm,Top,270.0
C410,98.52499900000001mm,99.974999mm,Top,270.0
D417,102.499999mm,100.349999mm,Top,270.0
R411,101.324999mm,95.649999mm,Top,180.0
D410,100.074999mm,94.374999mm,Top,0.0
